aggregation_level,service_mode,reporting_group,measure_group,measure,category,weighted_percent,ObjectId
Reporting Group,Bus,111,Other Demographics,Ability to Understand English,Always,0.666598805,324
Reporting Group,Bus,111,Other Demographics,Ability to Understand English,Often,0.101785064,325
Reporting Group,Bus,111,Other Demographics,Ability to Understand English,Sometimes,0.180666221,326
Reporting Group,Bus,111,Other Demographics,Ability to Understand English,Never,0.038350155,327
Reporting Group,Bus,111,Other Demographics,Ability to Understand English,Prefer not to say,0.012599754,328
Reporting Group,Bus,111,Other Demographics,Age,Under 18,0.036241382,329
Reporting Group,Bus,111,Other Demographics,Age,18 to 25,0.293332597,330
Reporting Group,Bus,111,Other Demographics,Age,26 to 34,0.333331838,331
Reporting Group,Bus,111,Other Demographics,Age,35 to 44,0.21187196,332
Reporting Group,Bus,111,Other Demographics,Age,45 to 64,0.112578887,333
Reporting Group,Bus,111,Other Demographics,Age,65 or older,0.012643335,334
Reporting Group,Bus,111,Other Demographics,Gender,Woman,0.543363336,335
Reporting Group,Bus,111,Other Demographics,Gender,Man,0.440042078,336
Reporting Group,Bus,111,Other Demographics,Gender,Non-Binary,0.013519775,337
Reporting Group,Bus,111,Other Demographics,Gender,Other,0.003074811,338
Reporting Group,Bus,111,Race and Ethnicity,Hispanic or Latino/Latina,Yes,0.61318488,339
Reporting Group,Bus,111,Race and Ethnicity,Hispanic or Latino/Latina,No,0.383699813,340
Reporting Group,Bus,111,Race and Ethnicity,Hispanic or Latino/Latina,Prefer not to say,0.003115307,341
Reporting Group,Bus,111,Race and Ethnicity,Race,American Indian or Alaska Native,0.139079794,342
Reporting Group,Bus,111,Race and Ethnicity,Race,Asian,0.078930398,343
Reporting Group,Bus,111,Race and Ethnicity,Race,Black or African American,0.185779414,344
Reporting Group,Bus,111,Race and Ethnicity,Race,Middle Eastern or North African,0.040511034,345
Reporting Group,Bus,111,Race and Ethnicity,Race,Native Hawaiian or other Pacific Islander,0.004063783,346
Reporting Group,Bus,111,Race and Ethnicity,Race,White,0.50096851,347
Reporting Group,Bus,111,Race and Ethnicity,Race,Other,0.094209449,348
Reporting Group,Bus,111,Race and Ethnicity,Race,Prefer not to say,0.100873455,349
Reporting Group,Bus,111,Race and Ethnicity,Title VI Minority,Yes,0.782983004,350
Reporting Group,Bus,10,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.041249568,351
Reporting Group,Bus,10,Trip Purpose and Frequency,Frequency,5 days per week,0.338006905,352
Reporting Group,Bus,10,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.207258268,353
Reporting Group,Bus,10,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.188986801,354
Reporting Group,Bus,10,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.136739263,355
Reporting Group,Bus,10,Trip Purpose and Frequency,Frequency,Less than once per month,0.087759194,356
Reporting Group,Bus,10,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.422400215,357
Reporting Group,Bus,10,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.049893092,358
Reporting Group,Bus,10,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.102121182,359
Reporting Group,Bus,10,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.33676608,360
Reporting Group,Bus,10,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.088819431,361
Reporting Group,Bus,10,Vehicles,Cars per Capita,0,0.370588824,362
Reporting Group,Bus,10,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.243837668,363
Reporting Group,Bus,10,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.039107909,364
Reporting Group,Bus,10,Vehicles,Cars per Capita,1 or more,0.140994149,365
Reporting Group,Bus,10,Vehicles,Usable Cars,0,0.372065377,366
Reporting Group,Bus,10,Vehicles,Usable Cars,1,0.443210292,367
Reporting Group,Bus,10,Vehicles,Usable Cars,2,0.162397067,368
Reporting Group,Bus,10,Vehicles,Usable Cars,3 or more,0.022327265,369
Reporting Group,Bus,104,Access Mode,Access to First MBTA Service,Walked,0.936645294,370
Reporting Group,Bus,104,Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.019070457,371
Reporting Group,Bus,104,Access Mode,Access to First MBTA Service,Drove Alone,0.002050878,372
Reporting Group,Bus,104,Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.020612743,373
Reporting Group,Bus,104,Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.018040369,374
Reporting Group,Bus,104,Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.003580259,375
Reporting Group,Bus,104,Alternative Modes,Alternative Mode,Different MBTA Service,0.373734592,376
Reporting Group,Bus,104,Alternative Modes,Alternative Mode,Drive Alone,0.228379121,377
Reporting Group,Bus,104,Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.397069857,378
Reporting Group,Bus,104,Alternative Modes,Alternative Mode,Walk,0.117226836,379
Reporting Group,Bus,104,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.277042051,380
Reporting Group,Bus,104,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.029102601,381
Reporting Group,Bus,104,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0,382
Reporting Group,Bus,104,Alternative Modes,Alternative Mode,Other,0,383
Reporting Group,Bus,104,Alternative Modes,Used Alternative Mode,No,0.848898981,384
Reporting Group,Bus,104,Alternative Modes,Used Alternative Mode,Yes,0.151101019,385
Reporting Group,Bus,104,Fares,Fare Product,Monthly Pass,0.321228964,386
Reporting Group,Bus,104,Fares,Fare Product,Pay-as-you-go,0.325399038,387
Reporting Group,Bus,104,Fares,Fare Product,7-day Pass,0.322460368,388
Reporting Group,Bus,104,Fares,Fare Product,Student Pass (M7),0.013268459,389
Reporting Group,Bus,104,Fares,Fare Product,Semester Pass,0.009425476,390
Reporting Group,Bus,104,Fares,Fare Product,1-day Pass,0.003504957,391
Reporting Group,Bus,104,Fares,Fare Product,Other,0.004712738,392
Reporting Group,Bus,104,Fares,Reduced Fares,Full Fare,0.878692478,393
Reporting Group,Bus,104,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.074790437,394
Reporting Group,Bus,104,Fares,Reduced Fares,Student (S-Card or M7),0.012090181,395
Reporting Group,Bus,104,Fares,Reduced Fares,Senior CharlieCard,0.004288325,396
Reporting Group,Bus,104,Fares,Reduced Fares,Youth Pass,0.017153301,397
Reporting Group,Bus,104,Fares,Reduced Fares,Transportation Access Pass (TAP),0.012985278,398
Reporting Group,Bus,104,Income,Household Income,Less than 30% of Area Median Income,0.180195843,399
Reporting Group,Bus,104,Income,Household Income,30% to 60% of Area Median Income,0.422434801,400
Reporting Group,Bus,111,Race and Ethnicity,Title VI Minority,No,0.217016996,401
Reporting Group,Bus,111,Trip Purpose and Frequency,Frequency,6 to 7 days per week,0.10296262,402
Reporting Group,Bus,111,Trip Purpose and Frequency,Frequency,5 days per week,0.476814478,403
Reporting Group,Bus,111,Trip Purpose and Frequency,Frequency,3 to 4 days per week,0.210423774,404
Reporting Group,Bus,111,Trip Purpose and Frequency,Frequency,1 to 2 days per week,0.101059958,405
Reporting Group,Bus,111,Trip Purpose and Frequency,Frequency,1 to 3 days per month,0.042324856,406
Reporting Group,Bus,111,Trip Purpose and Frequency,Frequency,Less than once per month,0.066414314,407
Reporting Group,Bus,111,Trip Purpose and Frequency,Trip Purpose,Home-based Work,0.664439473,408
Reporting Group,Bus,111,Trip Purpose and Frequency,Trip Purpose,Home-based School,0.067114359,409
Reporting Group,Bus,111,Trip Purpose and Frequency,Trip Purpose,Home-based Social Activity,0.050543435,410
Reporting Group,Bus,111,Trip Purpose and Frequency,Trip Purpose,Home-based Other,0.175318625,411
Reporting Group,Bus,111,Trip Purpose and Frequency,Trip Purpose,Non-home Based,0.042584108,412
Reporting Group,Bus,111,Vehicles,Cars per Capita,0,0.439104441,413
Reporting Group,Bus,111,Vehicles,Cars per Capita,Strictly between 0 and 0.5,0.417093617,414
Reporting Group,Bus,21,Fares,Fare Product,Other,0.002799612,415
Reporting Group,Bus,111,Vehicles,Cars per Capita,Strictly between 0.5 and 1,0.027427534,416
Reporting Group,Bus,111,Vehicles,Cars per Capita,1 or more,0.029976014,417
Reporting Group,Bus,111,Vehicles,Usable Cars,0,0.427116206,418
Reporting Group,Bus,111,Vehicles,Usable Cars,1,0.425498742,419
Reporting Group,Bus,111,Vehicles,Usable Cars,2,0.124166615,420
Reporting Group,Bus,111,Vehicles,Usable Cars,3 or more,0.023218437,421
Reporting Group,Bus,"114, 116, & 117",Access Mode,Access to First MBTA Service,Walked,0.953004886,422
Reporting Group,Bus,"114, 116, & 117",Access Mode,Access to First MBTA Service,Carpooled or Dropped off by Personal Vehicle,0.022675345,423
Reporting Group,Bus,"114, 116, & 117",Access Mode,Access to First MBTA Service,Private Shuttle or Other Transit,0.007380671,424
Reporting Group,Bus,"114, 116, & 117",Access Mode,Access to First MBTA Service,Taxi or Rideshare Company,0.007090806,425
Reporting Group,Bus,"114, 116, & 117",Access Mode,Access to First MBTA Service,"Bike, Scooter or Other Micromobility",0.009848293,426
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Different MBTA Service,0.301619685,427
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Drive Alone,0.234982054,428
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Taxi or Rideshare Company,0.333412346,429
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Walk,0.169344694,430
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.135017671,431
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.013183792,432
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0.013183792,433
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Alternative Mode,Other,0,434
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Used Alternative Mode,No,0.872002869,435
Reporting Group,Bus,"114, 116, & 117",Alternative Modes,Used Alternative Mode,Yes,0.127997131,436
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,Monthly Pass,0.308362357,437
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,Pay-as-you-go,0.378868456,438
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,7-day Pass,0.270063176,439
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,Student Pass (M7),0.026704137,440
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,Semester Pass,0.010634473,441
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,1-day Pass,0.003512077,442
Reporting Group,Bus,"114, 116, & 117",Fares,Fare Product,Other,0.001855324,443
Reporting Group,Bus,"114, 116, & 117",Fares,Reduced Fares,Full Fare,0.900152562,444
Reporting Group,Bus,"114, 116, & 117",Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.036854353,445
Reporting Group,Bus,"114, 116, & 117",Fares,Reduced Fares,Student (S-Card or M7),0.032157812,446
Reporting Group,Bus,"114, 116, & 117",Fares,Reduced Fares,Senior CharlieCard,0.014571587,447
Reporting Group,Bus,"114, 116, & 117",Fares,Reduced Fares,Youth Pass,0.012928213,448
Reporting Group,Bus,"114, 116, & 117",Fares,Reduced Fares,Transportation Access Pass (TAP),0.003335473,449
Reporting Group,Bus,"114, 116, & 117",Income,Household Income,Less than 30% of Area Median Income,0.226068407,450
Reporting Group,Bus,"114, 116, & 117",Income,Household Income,30% to 60% of Area Median Income,0.389081201,451
Reporting Group,Bus,16,Alternative Modes,Alternative Mode,Walk,0.316690555,452
Reporting Group,Bus,21,Fares,Reduced Fares,Full Fare,0.75328619,453
Reporting Group,Bus,21,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.07169698,454
Reporting Group,Bus,16,Alternative Modes,Alternative Mode,Drive or Ride in a Carpool,0.087590231,455
Reporting Group,Bus,21,Fares,Reduced Fares,Student (S-Card or M7),0.098647264,456
Reporting Group,Bus,16,Alternative Modes,Alternative Mode,"Bike, Scooter, or Other Micromobility",0.020348619,457
Reporting Group,Bus,21,Fares,Reduced Fares,Senior CharlieCard,0.009396628,458
Reporting Group,Bus,16,Alternative Modes,Alternative Mode,Private Shuttle or Other Transit,0,459
Reporting Group,Bus,21,Fares,Reduced Fares,Youth Pass,0.016556812,460
Reporting Group,Bus,16,Alternative Modes,Alternative Mode,Other,0.037852463,461
Reporting Group,Bus,21,Fares,Reduced Fares,Transportation Access Pass (TAP),0.045143852,462
Reporting Group,Bus,16,Alternative Modes,Used Alternative Mode,No,0.873678672,463
Reporting Group,Bus,21,Fares,Reduced Fares,Other Reduced or Free Fare,0.005272274,464
Reporting Group,Bus,16,Alternative Modes,Used Alternative Mode,Yes,0.126321328,465
Reporting Group,Bus,21,Income,Household Income,Less than 30% of Area Median Income,0.151211022,466
Reporting Group,Bus,16,Fares,Fare Product,Monthly Pass,0.358416008,467
Reporting Group,Bus,21,Income,Household Income,30% to 60% of Area Median Income,0.394186295,468
Reporting Group,Bus,16,Fares,Fare Product,Pay-as-you-go,0.267561644,469
Reporting Group,Bus,21,Income,Household Income,60% to 80% of Area Median Income,0.25613813,470
Reporting Group,Bus,16,Fares,Fare Product,7-day Pass,0.307956739,471
Reporting Group,Bus,21,Income,Household Income,80% to 100% of Area Median Income,0.069228537,472
Reporting Group,Bus,16,Fares,Fare Product,Student Pass (M7),0.040564126,473
Reporting Group,Bus,21,Income,Household Income,100% to 140% of Area Median Income,0.008131836,474
Reporting Group,Bus,16,Fares,Fare Product,Semester Pass,0.00609826,475
Reporting Group,Bus,21,Income,Household Income,140% to 200% of Area Median Income,0.002803433,476
Reporting Group,Bus,21,Income,Household Income,Prefer not to say,0.118300747,477
Reporting Group,Bus,16,Fares,Fare Product,1-day Pass,0.015799871,478
Reporting Group,Bus,21,Income,Title VI Low-Income,Yes,0.909080329,479
Reporting Group,Bus,16,Fares,Fare Product,Other,0.003603352,480
Reporting Group,Bus,21,Income,Title VI Low-Income,No,0.090919671,481
Reporting Group,Bus,16,Fares,Reduced Fares,Full Fare,0.810426758,482
Reporting Group,Bus,21,Other Demographics,Ability to Understand English,Always,0.869834115,483
Reporting Group,Bus,16,Fares,Reduced Fares,Full Fare - Subsidized by Employer,0.074986762,484
Reporting Group,Bus,21,Other Demographics,Ability to Understand English,Often,0.056286366,485
Reporting Group,Bus,16,Fares,Reduced Fares,Student (S-Card or M7),0.057820137,486
Reporting Group,Bus,21,Other Demographics,Ability to Understand English,Sometimes,0.067167473,487
Reporting Group,Bus,16,Fares,Reduced Fares,Senior CharlieCard,0.012082211,488
Reporting Group,Bus,21,Other Demographics,Ability to Understand English,Never,0.006712047,489
Reporting Group,Bus,16,Fares,Reduced Fares,Youth Pass,0.029359047,490
Reporting Group,Bus,21,Other Demographics,Age,Under 18,0.156354046,491
Reporting Group,Bus,16,Fares,Reduced Fares,Transportation Access Pass (TAP),0.007110311,492
Reporting Group,Bus,21,Other Demographics,Age,18 to 25,0.255858298,493
Reporting Group,Bus,16,Fares,Reduced Fares,Other Reduced or Free Fare,0.008214774,494
Reporting Group,Bus,21,Other Demographics,Age,26 to 34,0.274892642,495
Reporting Group,Bus,16,Income,Household Income,Less than 30% of Area Median Income,0.187284525,496
Reporting Group,Bus,21,Other Demographics,Age,35 to 44,0.20351502,497
Reporting Group,Bus,16,Income,Household Income,30% to 60% of Area Median Income,0.395012718,498
Reporting Group,Bus,21,Other Demographics,Age,45 to 64,0.096692769,499
Reporting Group,Bus,16,Income,Household Income,60% to 80% of Area Median Income,0.196354777,500
Reporting Group,Bus,21,Other Demographics,Age,65 or older,0.012687224,501
Reporting Group,Bus,16,Income,Household Income,80% to 100% of Area Median Income,0.048767784,502
Reporting Group,Bus,21,Other Demographics,Gender,Woman,0.555984183,503
Reporting Group,Bus,16,Income,Household Income,100% to 140% of Area Median Income,0.038997892,504
Reporting Group,Bus,21,Other Demographics,Gender,Man,0.424007159,505
Reporting Group,Bus,16,Income,Household Income,140% to 200% of Area Median Income,0.028779108,506
Reporting Group,Bus,21,Other Demographics,Gender,Non-Binary,0.016684293,507
Reporting Group,Bus,16,Income,Household Income,200% or more of Area Median Income,0.007319276,508
Reporting Group,Bus,21,Other Demographics,Gender,Prefer not to say,0.003324364,509
Reporting Group,Bus,16,Income,Household Income,Prefer not to say,0.09748392,510
Reporting Group,Bus,21,Race and Ethnicity,Hispanic or Latino/Latina,Yes,0.260945671,511
Reporting Group,Bus,16,Income,Title VI Low-Income,Yes,0.862756949,512
Reporting Group,Bus,21,Race and Ethnicity,Hispanic or Latino/Latina,No,0.717065196,513
Reporting Group,Bus,16,Income,Title VI Low-Income,No,0.137243051,514
Reporting Group,Bus,21,Race and Ethnicity,Hispanic or Latino/Latina,Prefer not to say,0.021989133,515
Reporting Group,Bus,16,Other Demographics,Ability to Understand English,Always,0.841478027,516
Reporting Group,Bus,21,Race and Ethnicity,Race,American Indian or Alaska Native,0.05713303,517
Reporting Group,Bus,16,Other Demographics,Ability to Understand English,Often,0.060242044,518
Reporting Group,Bus,21,Race and Ethnicity,Race,Asian,0.035454304,519
Reporting Group,Bus,16,Other Demographics,Ability to Understand English,Sometimes,0.07434686,520
